created_at,title,url
2026-02-14T12:42:23.558982Z,I have a proxy that adheres to the openai spec - I want to configure codex to use it.,https://www.perplexity.ai/search/i-have-a-proxy-that-adheres-to-L0.aT6YQQVm5c2Oa3JYn2A
2026-02-14T12:17:02.273390Z,I want to configure codex to use my proxy server to access vertexai hosted models. how do I configure it,https://www.perplexity.ai/search/i-want-to-configure-codex-to-u-3KNXpIJ3Q.CEM8ozKff_cA
2026-02-14T07:10:04.047657Z,"Any news about Greenwich London, Charlton London, or Blackheath London. Exclude any news solely about the football, or Charlton Athletic. Ensure you remove duplicates. Follow my personalisation to str",https://www.perplexity.ai/search/any-news-about-greenwich-londo-lsoFzg05SE.2RgwO3nVAxQ
2026-02-14T07:05:54.851336Z,"Any and all updates about GroupM, WPP Media, Choreograph, and WPP. Ignore duplicates. Structure the output per my personalization settings. Only include updates or news from the day before and the mor",https://www.perplexity.ai/search/any-and-all-updates-about-grou-AFzfUZq8Sg200T3DcpErwg
2026-02-14T00:46:50.523512Z,What aoi spec does vertexai expose for Claude models and for GLM models,https://www.perplexity.ai/search/what-aoi-spec-does-vertexai-ex-JtcifPcNSTa7uccwUX2LRw
2026-02-14T00:04:41.931039Z,which agent is best to use w/ glm 5,https://www.perplexity.ai/search/which-agent-is-best-to-use-w-g-AcXGdJzISb6xot01HHFzhg
2026-02-13T23:14:34.488465Z,get me the full openai rest api spec in one file,https://www.perplexity.ai/search/get-me-the-full-openai-rest-ap-64vLrdP6QQi6FM6mXDFqGg
2026-02-13T23:08:46.271827Z,find me the openai llm api spec,https://www.perplexity.ai/search/find-me-the-openai-llm-api-spe-C4tEzb0pRo2H_T4ITbCSow
2026-02-13T22:55:06.863054Z,in opencode I want to tell it to proxy its requests via 127.0.0.1:8001 - how. ideally via env vars,https://www.perplexity.ai/search/in-opencode-i-want-to-tell-it-jVv0hba_SG2VdOvWui4Amw
2026-02-13T21:13:17.084255Z,what is hubris,https://www.perplexity.ai/search/what-is-hubris-oS3VPPwERrKC3EC4Mm20.g
2026-02-13T20:04:00.104307Z,complement vs compliment,https://www.perplexity.ai/search/complement-vs-compliment-Yhwl6Pn.SLKkoA1bv_NKag
2026-02-13T19:11:14.569154Z,"find out where in the ai plugins for firefox they set out the prompt to ""summarise page"" int the model. it will be in a config file or a setting. where is the prompt",https://www.perplexity.ai/search/find-out-where-in-the-ai-plugi-3ztfnWGpQQOwk2NNdrQr9w
2026-02-13T19:02:11.857631Z,I’m on page “<tabTitle>GLM 5 API Service – Vertex AI – prj-mediaopt-vertex… – Google Cloud console</tabTitle>” with “<selection>GLM 5 API Service Access the GLM 5 model as a fully managed Vertex AI se,https://www.perplexity.ai/search/im-on-page-tabtitle-glm-5-api-GdCrwsrrR0WFwlxa.Pm6lg
2026-02-13T19:01:42.463618Z,save this page to a md file,https://www.perplexity.ai/search/save-this-page-to-a-md-file-ClhsnFs8Ru.LVt1Y6ddSaw
2026-02-13T18:54:48.267895Z,Plugin for safari on ios that auto fills in forms with my username,https://www.perplexity.ai/search/plugin-for-safari-on-ios-that-GdLJQqk4SGCby3QNu_6.ew
2026-02-13T18:06:00.366878Z,what is the name for a gem expert,https://www.perplexity.ai/search/what-is-the-name-for-a-gem-exp-pcLFDq8uQgy5T3vFfXlXdA
2026-02-13T16:53:17.025112Z,what does -d xx do in curl,https://www.perplexity.ai/search/what-does-d-xx-do-in-curl-QsOFES.9Qe2ZZdCVEH.Btg
2026-02-13T10:43:45.543868Z,is there a mcp for catchpoint,https://www.perplexity.ai/search/is-there-a-mcp-for-catchpoint-pB0WPzKLTDur_GJUqJJCuw
2026-02-13T10:26:44.051588Z,"from within mysql/rds, can I identify the user being used on the host to connect to the db, even if it is using a shared username/password",https://www.perplexity.ai/search/from-within-mysql-rds-can-i-id-nhiWuu0EQneiUuAbj2h_KQ
2026-02-13T08:54:42.486462Z,what is hono rpc,https://www.perplexity.ai/search/what-is-hono-rpc-VDUR9JaoR2WCft.53H809w
2026-02-13T08:47:19.502668Z,"do comprehensive research into how the glab rest and graphql apis work and document how they can be used to manage boards via api calls, specifically via the glab cli. put this into a md file I can gi",https://www.perplexity.ai/search/do-comprehensive-research-into-60LxVbTaRdiY84cE4gLYZA
2026-02-13T07:21:22.556815Z,"Any and all updates about GroupM, WPP Media, Choreograph, and WPP. Ignore duplicates. Structure the output per my personalization settings. Only include updates or news from the day before and the mor",https://www.perplexity.ai/search/any-and-all-updates-about-grou-L2ao0Vt9QpOA3L7lwHzr9A
2026-02-13T07:13:41.698271Z,test,https://www.perplexity.ai/search/test-XBikBqD7QuKtGacNNlS9Yw
2026-02-13T07:13:39.270034Z,What is 2+2?,https://www.perplexity.ai/search/what-is-2-2-DsJhEng6ToOEe7PMq5BtTQ
2026-02-13T07:13:37.794730Z,What is 1+1?,https://www.perplexity.ai/search/what-is-1-1-.vp6AlqqSZKm9t8l64jgDw
2026-02-13T07:13:34.396503Z,What is machine learning?,https://www.perplexity.ai/search/what-is-machine-learning-CO9r8_K4RsqoxEo2p747dA
2026-02-13T07:13:34.232058Z,What is Python?,https://www.perplexity.ai/search/what-is-python-8vGMU6BtTXSRkxtegtYvzQ
2026-02-13T07:13:31.627763Z,What is the capital of France?,https://www.perplexity.ai/search/what-is-the-capital-of-france-P8KLVUW0TmKlS.heMRFiIw
2026-02-13T07:13:29.045898Z,What is 2+2?,https://www.perplexity.ai/search/what-is-2-2-B5dM0LFOQ2KUMHGHqBPBUQ
2026-02-13T07:13:27.574905Z,What is the capital of France?,https://www.perplexity.ai/search/what-is-the-capital-of-france-LFbRrPG6Sf2LRGBi14ZmQg
2026-02-13T07:13:24.616687Z,What is 2+2?,https://www.perplexity.ai/search/what-is-2-2-AfJIeo2ARnOqnQXJOLdIlA
2026-02-13T07:13:20.207070Z,What is 2+2?,https://www.perplexity.ai/search/what-is-2-2-hsIAk5KEQc2k7jA1ExixhA
2026-02-13T07:07:49.997153Z,"Any news about Greenwich London, Charlton London, or Blackheath London. Exclude any news solely about the football, or Charlton Athletic. Ensure you remove duplicates. Follow my personalisation to str",https://www.perplexity.ai/search/any-news-about-greenwich-londo-FrRgevNxRRqST0KZKzVJ7g
2026-02-12T23:44:49.040068Z,how do I change panes in tmux,https://www.perplexity.ai/search/how-do-i-change-panes-in-tmux-pFr4RTbvR6GByPF1Z4N0sA
2026-02-12T21:00:27.995077Z,in gitlab what is the ghr tool,https://www.perplexity.ai/search/in-gitlab-what-is-the-ghr-tool-mb52sD6_RfKRZv9JK.ZUbA
2026-02-12T20:44:15.676372Z,how much was giga om sold for,https://www.perplexity.ai/search/how-much-was-giga-om-sold-for-kB1gxRQnQO.KqkjUbZ55FQ
2026-02-12T19:55:25.833900Z,Piqued vs peaked,https://www.perplexity.ai/search/piqued-vs-peaked-liBev_WTRHmTjThQPrvEhg
2026-02-12T16:48:19.974969Z,define ungenutztes optimierungspotenzial in english,https://www.perplexity.ai/search/define-ungenutztes-optimierung-zJpG4NUXSoqrqjsf77Op_w
2026-02-12T16:46:39.002870Z,define ungenutztes Optimierungspotenzial,https://www.perplexity.ai/search/define-ungenutztes-optimierung-AbTmsgOCSDqB4ZoziUHNJg
2026-02-12T16:46:17.587818Z,"what's a word for ""things not yet optimised"" that are also ""able to be optimised""",https://www.perplexity.ai/search/what-s-a-word-for-things-not-y-ZeROgLohSEK0eljI3njpIA
2026-02-12T16:27:16.481721Z,there was an article that talked about legal sector and claude cowork,https://www.perplexity.ai/search/there-was-an-article-that-talk-f2LE_eJJQGWKN3tb1iTc3w
2026-02-12T16:21:02.030173Z,what countries have had the most rain so far in 2026,https://www.perplexity.ai/search/what-countries-have-had-the-mo-kJiPMDDwQ1usZE.Hnh21tw
2026-02-12T16:04:13.188136Z,what is a makehole,https://www.perplexity.ai/search/what-is-a-makehole-srdA4Td2RIOit.oiv5lYtQ
2026-02-12T15:52:29.796513Z,what is trafficking,https://www.perplexity.ai/search/what-is-trafficking-cPV.IogkSkKWDVeS.lTwoQ
2026-02-12T15:10:53.969239Z,"There are two JDs here. Combine them to make a brief for an recruiter to have as a guide for who we want

——-

# Senior Full-Stack Engineer

## About the Role

We are seeking a **Senior Full-Stack En",https://www.perplexity.ai/search/there-are-two-jds-here-combine-F2Qw_sS9QpybatUW.A.RSA
2026-02-12T14:46:48.061118Z,"give me a product development framework that covers all of feature development, commercial goals, maintenance and support, accelerating development and such.",https://www.perplexity.ai/search/give-me-a-product-development-MSLAFL36R5KPpU.EstU4Sw
2026-02-12T11:16:13.151195Z,how long does an ICP take to get,https://www.perplexity.ai/search/how-long-does-an-icp-take-to-g-4r8wGtn4QJ6TiMSvF42m3g
2026-02-12T09:38:33.424018Z,Next UK interest rate announcement,https://www.perplexity.ai/search/next-uk-interest-rate-announce-Wzk4JLYMSMeB7X_us7mK4w
2026-02-12T07:07:46.314272Z,"Any news about Greenwich London, Charlton London, or Blackheath London. Exclude any news solely about the football, or Charlton Athletic. Ensure you remove duplicates. Follow my personalisation to str",https://www.perplexity.ai/search/any-news-about-greenwich-londo-hvbqJqjdRXWffSwv12QoPQ
2026-02-12T07:05:53.560199Z,"Any and all updates about GroupM, WPP Media, Choreograph, and WPP. Ignore duplicates. Structure the output per my personalization settings. Only include updates or news from the day before and the mor",https://www.perplexity.ai/search/any-and-all-updates-about-grou-GV26JEuuSYSvQOx6OQmDLA
2026-02-12T00:57:00.261036Z,find me alternatives to deepwiki by devin that are oss and highly rated,https://www.perplexity.ai/search/find-me-alternatives-to-deepwi-AExlBktNQOaXIOdk3wo7sg
2026-02-12T00:49:32.579378Z,how do I grant Administrative consent for the Work IQ application in my Microsoft Entra tenant,https://www.perplexity.ai/search/how-do-i-grant-administrative-c6H.mqNtQTmci6pime5miQ
2026-02-12T00:44:06.112739Z,"I’m on page “<tabTitle>Perplexity</tabTitle>” with “<selection>History
History
Discover
More
Ask anything. Type @ for sources and / for shortcuts.
Model</selection>” selected.

Please summarise the se",https://www.perplexity.ai/search/im-on-page-tabtitle-perplexity-tD_IAOGjR2GWHN5tbpZFLw
2026-02-12T00:41:15.769188Z,I’m on page “<tabTitle>WPP | Enterprise Technology | Collaboration Change Request</tabTitle>” with “<selection>1.Requestor Name (First Name Last Name)3.Request Type (Select one – Required)RBAC (To req,https://www.perplexity.ai/search/im-on-page-tabtitle-wpp-enterp-epQfZNKjRhKGYRXlxhLKsA
2026-02-12T00:38:27.104892Z,"I’m on page “<tabTitle>Advanced Preferences</tabTitle>” with “<selection>Show only modified preferences
browser.ml.chat.enabled	true
browser.ml.chat.hideLocalhost	true
browser.ml.chat.maxLength	7000
b",https://www.perplexity.ai/search/im-on-page-tabtitle-advanced-p-RE66t5MKS8CLqkmgbzS30g
2026-02-12T00:38:04.496565Z,what's the link to start a new thread in perplexity,https://www.perplexity.ai/search/what-s-the-link-to-start-a-new-sUFUkQkpQpS_4RGyydH2rQ
2026-02-12T00:33:52.784348Z,I want to add more than one ai chatbot in firefox,https://www.perplexity.ai/search/i-want-to-add-more-than-one-ai-hMs_Bt5gTx6mR7Tru8xv.Q
2026-02-12T00:26:14.172383Z,what is an experience curve,https://www.perplexity.ai/search/what-is-an-experience-curve-eHyzfY_IRMGL01P0R0HDrA
2026-02-12T00:23:41.545816Z,how can I use search and xmatch instead of vlookup,https://www.perplexity.ai/search/how-can-i-use-search-and-xmatc-31mELgKLSdieoVI8IMd8sw
2026-02-12T00:22:41.616205Z,excel search and xmatch,https://www.perplexity.ai/search/excel-search-and-xmatch-uFOApocnTW.r1XBATMmlLg
2026-02-11T23:49:19.052313Z,alternatives to deepwiki,https://www.perplexity.ai/search/alternatives-to-deepwiki-VBHDArDZRLGNBVz1vCT4bw
2026-02-11T22:46:55.550041Z,what is the debug flag for the vibe app by mistral,https://www.perplexity.ai/search/what-is-the-debug-flag-for-the-.t00zYuiTIyU54NRtp1wDw
2026-02-11T21:21:40.335204Z,does open code support a plugin marketplace like claude,https://www.perplexity.ai/search/does-open-code-support-a-plugi-7TzjlkjvTTqWdIQ58RWvzQ
2026-02-11T21:19:22.834302Z,"what does this err mean when using the slack mcp in claude code

│ Error: Incompatible auth server: does not support dynamic client registration                                                        ",https://www.perplexity.ai/search/what-does-this-err-mean-when-u-nMMCL1EEThiHp.hsg2MjHw
2026-02-11T20:27:25.217533Z,Deepwiki for private git repos,https://www.perplexity.ai/search/deepwiki-for-private-git-repos-TpF3Gag5SLSF6wiLlb3OEg
2026-02-11T19:49:27.888684Z,"How can I install this for Claude code cli

https://github.com/gemini-cli-extensions/workspace",https://www.perplexity.ai/search/how-can-i-install-this-for-cla-s2ONccqlQKCRVTH6_s9lKA
2026-02-11T19:42:02.490358Z,Find me a product board mcp,https://www.perplexity.ai/search/find-me-a-product-board-mcp-PquFtCyGQuaGlX07i1GoeA
2026-02-11T19:25:41.435751Z,stationary vs stationery,https://www.perplexity.ai/search/stationary-vs-stationery-wHu2PfRcQtKFCbxOs2UoAw
2026-02-11T18:33:15.819990Z,I want this published to the CP confluence site in my confluence,https://www.perplexity.ai/search/i-want-this-published-to-the-c-JzBeuAtITxqid3Evim0NYQ
2026-02-11T17:10:43.729832Z,"what does \. ""$HOME/.nvm/nvm.sh"" do",https://www.perplexity.ai/search/what-does-home-nvm-nvm-sh-do-DZBvsZZOTSeiAiuGRohaZg
2026-02-11T16:57:07.025257Z,14000 aud in 2001 in today's gbp,https://www.perplexity.ai/search/14000-aud-in-2001-in-today-s-g-Ty3y..IATmeqbb92p4dYfg
2026-02-11T16:00:12.486703Z,"do a comprehensive feature, experience, capability, user feedback and commercial comparison of launch darkly and gitlab unleash for feature flags. come up with a conclusion. assume a heterogeneous sta",https://www.perplexity.ai/search/do-a-comprehensive-feature-exp-FV0jYzXgT1SeQDB_AX3wNQ
2026-02-11T15:28:01.344915Z,I want to download gem 4.7 for ollama without paying an ollama licence,https://www.perplexity.ai/search/i-want-to-download-gem-4-7-for-Ap4rRgsHREms0l_I5Mqr5A
2026-02-11T14:55:04.770508Z,1600 UTC in ist time,https://www.perplexity.ai/search/1600-utc-in-ist-time-PZFLNOTWQtKYGkobGNCYzw
2026-02-11T14:11:26.742014Z,who founded the media agency essence,https://www.perplexity.ai/search/who-founded-the-media-agency-e-.lBpwJaFTt.QgVkqpI7Gjw
2026-02-11T14:01:21.275575Z,Give me a list of autologicals,https://www.perplexity.ai/search/give-me-a-list-of-autologicals-3AxAAvf0RD24lgTNoVUWdA
2026-02-11T14:01:02.411154Z,Is a TLA an acronym or an initialism. Not Th meaning of tla. But that word itself,https://www.perplexity.ai/search/is-a-tla-an-acronym-or-an-init-tHL1TsBtTJm8jQfylzVyYQ
2026-02-11T11:15:55.401351Z,"extract the code from this and format it

Here's an idiomatic Rust function that counts the number of 'r's in ""strawberry"" using pattern
matching and the `count` method: ```rust fn count_r_in_strawber",https://www.perplexity.ai/search/extract-the-code-from-this-and-LjwEywI.TOiXPNyV_82bdw
2026-02-11T11:11:08.311381Z,et,https://www.perplexity.ai/search/et-3z5wRef3TlmzNc_jrIwUFQ
2026-02-11T11:00:46.536300Z,what's the cli arg for qwen to ask it things on the command line,https://www.perplexity.ai/search/what-s-the-cli-arg-for-qwen-to-3jMpAFS_QmKfI9jvUe.tzQ
2026-02-11T10:13:21.071973Z,who created kimi-k2,https://www.perplexity.ai/search/who-created-kimi-k2-WN9XmfDoQI26dOjbsOZC_A
2026-02-11T10:09:11.368596Z,in shell how do I use a variable but include a default value,https://www.perplexity.ai/search/in-shell-how-do-i-use-a-variab-TJOzsUFqTEOu9CMUcTxZNg
2026-02-11T09:14:36.556428Z,Tell me everything you can about webmcp the standard re agentic web. Make sure you include a TL:DR at the end.,https://www.perplexity.ai/search/tell-me-everything-you-can-abo-uCh97dviR5.YILjzYHF8Ag
2026-02-11T09:13:44.163483Z,Tell me everything you can about webmcp. Make sure you include a TL:DR at the end.,https://www.perplexity.ai/search/tell-me-everything-you-can-abo-srURImzBTnCrEIzXjxJT_A
2026-02-11T07:15:31.316176Z,"Any and all updates about GroupM, WPP Media, Choreograph, and WPP. Ignore duplicates. Structure the output per my personalization settings. Only include updates or news from the day before and the mor",https://www.perplexity.ai/search/any-and-all-updates-about-grou-f6hp8o3TT7GpkXHktpI_mA
2026-02-11T07:05:10.475193Z,"Any news about Greenwich London, Charlton London, or Blackheath London. Exclude any news solely about the football, or Charlton Athletic. Ensure you remove duplicates. Follow my personalisation to str",https://www.perplexity.ai/search/any-news-about-greenwich-londo-pKiMb0CwQqSLyda8._54CA
2026-02-10T23:28:29.100238Z,does elon must have a son called elon musk,https://www.perplexity.ai/search/does-elon-must-have-a-son-call-NToFR1wnSnCvyyWECxFIsA
2026-02-10T19:31:05.873348Z,2-bit quantization,https://www.perplexity.ai/search/2-bit-quantization-xnuhMqiFTBKWWnVJBWK1yQ
2026-02-10T18:57:14.965961Z,https://www.thedeepview.com/articles/microsoft-ai-safety-can-be-undone-in-a-single-prompt?utm_source=perplexity,https://www.perplexity.ai/search/https-www-thedeepview-com-arti-feBfIKDKQjakaGvjjaQclQ
2026-02-10T18:52:33.836473Z,Where can u buy it,https://www.perplexity.ai/search/where-can-u-buy-it-IPNoL8hJRMeYx7KgRCmLGA
2026-02-10T16:13:54.850949Z,what is microsoft semantic kernel,https://www.perplexity.ai/search/what-is-microsoft-semantic-ker-P0Vhyr00RAOk.99ZN7B4vQ
2026-02-10T13:07:25.108118Z,where in gitlab web ui do I find secrets used by my builds,https://www.perplexity.ai/search/where-in-gitlab-web-ui-do-i-fi-fxIsb7XtRtKnN85GNvB58w
2026-02-10T12:57:45.821615Z,"I'm running qwen code in debug mode and I get this

why

2026-02-10T12:56:47.870Z [ERROR] [ERROR_REPORT] Error when talking to API [Turn.run-sendMessageStream] {
  ""error"": {
    ""message"": ""Connectio",https://www.perplexity.ai/search/i-m-running-qwen-code-in-debug-6aS6AuMTRXiRYbXZCg2KZw
2026-02-10T12:00:53.086532Z,find me the apt package for installing qwen,https://www.perplexity.ai/search/find-me-the-apt-package-for-in-3Ix1H3o_RGm47C2Vl4X0cQ
2026-02-10T12:00:11.844405Z,what is the apt package for apt,https://www.perplexity.ai/search/what-is-the-apt-package-for-ap-VmkE7okfQcmLowHidN9yYw
2026-02-10T11:57:38.568118Z,"how do I add sh or make sure it is available in this containerfile

FROM ubuntu:24.04

# Update package lists and install required packages
RUN apt-get update && \\
    apt-get install -y --no-install",https://www.perplexity.ai/search/how-do-i-add-sh-or-make-sure-i-X48i3.1CQ6WokwHgbPkjDQ
2026-02-10T11:39:23.809517Z,find me companies that have said they use NangoHQ that are based are adtech companies,https://www.perplexity.ai/search/find-me-companies-that-have-sa-bgbxjvNfQB2I1oXBwunIRA
2026-02-10T11:02:21.543995Z,"augment this to run the following additional command in the container

podman run -it --platform linux/amd64 -p 127.0.0.1:8001:8001 -v ./executables:/executables minimal-shell

here is the extra comma",https://www.perplexity.ai/search/augment-this-to-run-the-follow-ZporKtDpQO.WPVcQGOOhgQ
2026-02-10T08:35:53.946670Z,Can cursor use Claude marketplaces,https://www.perplexity.ai/search/can-cursor-use-claude-marketpl-dbsGHPcoSHOzyBo6KY55Ng
2026-02-10T08:02:45.132505Z,Can I add mcp server details to a marketplace for Claude so that users can more easily access it.,https://www.perplexity.ai/search/can-i-add-mcp-server-details-t-.8.n.ntATdC6ZJOnK7oksg
2026-02-10T07:18:18.742132Z,"Any news about Greenwich London, Charlton London, or Blackheath London. Exclude any news solely about the football, or Charlton Athletic. Ensure you remove duplicates. Follow my personalisation to str",https://www.perplexity.ai/search/any-news-about-greenwich-londo-5AwvHeXeSzOmBf9hqJqnvA
2026-02-10T07:15:09.744924Z,"Any and all updates about GroupM, WPP Media, Choreograph, and WPP. Ignore duplicates. Structure the output per my personalization settings. Only include updates or news from the day before and the mor",https://www.perplexity.ai/search/any-and-all-updates-about-grou-TzQw8p4CRDKmNb5AKE0UgQ
2026-02-10T06:51:58.426229Z,Is effect.website better or worse for web app dev with LLMs,https://www.perplexity.ai/search/is-effect-website-better-or-wo-kSQL1sOdQF209gZv3Ocxcw
2026-02-10T01:59:08.912048Z,"Tell me about platforms that offer adapters for TikTok, meta, TTD, snap, dv360, cm360, google ads and more",https://www.perplexity.ai/search/tell-me-about-platforms-that-o-610Ys4u9RNarc4mK98rsYQ
2026-02-09T23:57:22.158389Z,I have a linux binary; how do I run it on a mac,https://www.perplexity.ai/search/i-have-a-linux-binary-how-do-i-KhgW.yeARXyrLu9pzFXhBQ
2026-02-09T23:53:19.031301Z,"Tell me about Kubernetes architecture

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/tell-me-about-kubernetes-archi-g2G79ppHRpi6b5bf4qKA1Q
2026-02-09T23:52:47.855375Z,"Tell me about Kubernetes architecture

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/tell-me-about-kubernetes-archi-Y40qJKL.QzK.8lkYecxMkA
2026-02-09T23:51:50.524072Z,Tell me about Kubernetes architecture,https://www.perplexity.ai/search/tell-me-about-kubernetes-archi-TgB5US8wSfCW2flb5hwaNA
2026-02-09T23:51:17.162516Z,Tell me about Kubernetes architecture,https://www.perplexity.ai/search/tell-me-about-kubernetes-archi-Z3g2LcYiTPyDBkCudJWF1w
2026-02-09T23:50:22.868864Z,"Tell me about Kubernetes architecture

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/tell-me-about-kubernetes-archi-oIFkj7HzSYKbXndwgo4RnQ
2026-02-09T23:06:00.371544Z,"Tell me about Kubernetes architecture

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/tell-me-about-kubernetes-archi-ybhfw.D3SdOMs9_gGH3WAg
2026-02-09T22:54:34.954085Z,kubernetes architecture,https://www.perplexity.ai/search/kubernetes-architecture-xEOP8FoWTKCSj1f_ScQJ.w
2026-02-09T22:43:29.501570Z,tell me about kubernetes,https://www.perplexity.ai/search/tell-me-about-kubernetes-yIxNv5R7Rz2hClcjKsrD9g
2026-02-09T21:16:30.597086Z,"for a claude code marketplace, is ""marketplace shared"" a good git tag name",https://www.perplexity.ai/search/for-a-claude-code-marketplace-sz.y09PQR9GK2kQ.OHJPPA
2026-02-09T20:51:31.113960Z,in a repo how do I call attention to an agent to follow a specific instruction? eg always update readme.md file,https://www.perplexity.ai/search/in-a-repo-how-do-i-call-attent-9ujuWaqHSBqxt.xiaJT9Tg
2026-02-09T20:41:29.750901Z,is there a linter for md,https://www.perplexity.ai/search/is-there-a-linter-for-md-PV.BFGX8S9G3wTSbhWPGjQ
2026-02-09T18:45:17.541489Z,Put nobly into a sentence for 7yo,https://www.perplexity.ai/search/put-nobly-into-a-sentence-for-2rRm95ViQDKt2BY_.aKP_g
2026-02-09T14:08:14.847407Z,what is iad re gcp,https://www.perplexity.ai/search/what-is-iad-re-gcp-a2Tn4HaISP6GEWStZteRmA
2026-02-09T13:39:00.104829Z,https://www.campaignlive.co.uk/article/wpp-plans-launch-wpp-creative/1947721?bulletin=campaign_breaking_news&utm_medium=EMAIL&utm_campaign=eNews%20Bulletin&utm_source=20260209&utm_content=Campaign%20B,https://www.perplexity.ai/search/https-www-campaignlive-co-uk-a-umVOIbL6RM.dkKjChTPndQ
2026-02-09T13:09:06.498097Z,is india in apac,https://www.perplexity.ai/search/is-india-in-apac-Pnsdadz9R4a1HctVDsVCYA
2026-02-09T09:11:53.402653Z,Who is OpenAI’s ad agency,https://www.perplexity.ai/search/who-is-openais-ad-agency-LyVN5FoQS_O7zzv9Nj0ywQ
2026-02-09T07:19:37.512650Z,Is the uk a country if England is a country,https://www.perplexity.ai/search/is-the-uk-a-country-if-england-ElQcE2MPSu2S66WFHJbiBg
2026-02-09T07:12:24.579134Z,Berry,https://www.perplexity.ai/search/berry-sVOecyjqQVu_4DUnihuZUA
2026-02-09T07:03:22.224332Z,"Any news about Greenwich London, Charlton London, or Blackheath London. Exclude any news solely about the football, or Charlton Athletic. Ensure you remove duplicates. Follow my personalisation to str",https://www.perplexity.ai/search/any-news-about-greenwich-londo-YYIeFaSwSB20O_8Lc_gs4w
2026-02-09T07:02:08.626177Z,"Any and all updates about GroupM, WPP Media, Choreograph, and WPP. Ignore duplicates. Structure the output per my personalization settings. Only include updates or news from the day before and the mor",https://www.perplexity.ai/search/any-and-all-updates-about-grou-kQfLDIemRrCru5BFddW_0A
2026-02-09T00:38:33.398930Z,"in claude code where is the error log for failed plugin installs. claude code, not claude dekstop",https://www.perplexity.ai/search/in-claude-code-where-is-the-er-g5xGaOykSnGc6nzu2pKUPw
2026-02-08T22:27:10.842222Z,I want to install duo agent. how/where. from gitlab,https://www.perplexity.ai/search/i-want-to-install-duo-agent-ho-s_FnWdylTh2znmdvtJ3dsQ
2026-02-08T20:35:36.085598Z,What is the durable execution pattern,https://www.perplexity.ai/search/what-is-the-durable-execution-ydgnlPULQwK.tU3B9lOYsQ
2026-02-08T19:44:15.919342Z,How do I upload to pypi using trusted publishing,https://www.perplexity.ai/search/how-do-i-upload-to-pypi-using-_VgvzUeAQZSJge08dhZw0Q
2026-02-08T19:18:21.583715Z,"I want to host a docker container in a container registry internal to my company. We have GitLab and GCP.

I want people to be able to use orb or podman or docker and download the container, add conf",https://www.perplexity.ai/search/i-want-to-host-a-docker-contai-XaDcUVoRRIaZa4gzmUENLA
2026-02-08T18:47:11.727171Z,test,https://www.perplexity.ai/search/test-S83PtYCKQb2x9YUcnT.82w
2026-02-08T18:47:07.946779Z,What is 2+2?,https://www.perplexity.ai/search/what-is-2-2-98kj1qHwTMGIHeqo.I3XqA
2026-02-08T18:47:06.509432Z,What is 1+1?,https://www.perplexity.ai/search/what-is-1-1-hvSs95BeS2Ol3RX.E_RIeQ
2026-02-08T18:47:05.399037Z,What is machine learning?,https://www.perplexity.ai/search/what-is-machine-learning-QI4AWC9BTv69pG3WaVGlKw
2026-02-08T18:47:05.206061Z,What is Python?,https://www.perplexity.ai/search/what-is-python-KYiGQMHYT5yup3xMaTK2Eg
2026-02-08T18:47:02.353772Z,What is the capital of France?,https://www.perplexity.ai/search/what-is-the-capital-of-france-s.c3Y21.TPGDPX5U.ySVMQ
2026-02-08T18:46:59.259644Z,What is 2+2?,https://www.perplexity.ai/search/what-is-2-2-quLWRph_Q0y0uFgHyd0pWg
2026-02-08T18:46:57.838607Z,What is the capital of France?,https://www.perplexity.ai/search/what-is-the-capital-of-france-qGDXgEmPR7eDIkHMQTl_qw
2026-02-08T18:46:55.475451Z,What is 2+2?,https://www.perplexity.ai/search/what-is-2-2-72ZJ4JyASw.9nACUg2Q4NA
2026-02-08T18:42:01.264179Z,get me all the steps needed to deploy devstral onto gcp so that I can run it as an openapi endpoint. I need it to have significant capacity and use devstral 2's most capable model. I want to get detai,https://www.perplexity.ai/search/get-me-all-the-steps-needed-to-gKfLYcvKSkOn16sO8Y5_6g
2026-02-08T18:39:33.101729Z,are headers banned in football yet,https://www.perplexity.ai/search/are-headers-banned-in-football-DN.mhDNdRFiqRF251h2uKg
2026-02-08T18:34:47.367088Z,"explain k8s in great depth

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/explain-k8s-in-great-depth-be-93Jjj48tQIyUTEiPA9_I.w
2026-02-08T18:33:05.091414Z,test,https://www.perplexity.ai/search/test-MdsphoYgRqCGtlZzhsJqaQ
2026-02-08T18:12:21.186656Z,Create an instructions I can share with nano banana to create caricature of me and my job based on everything you know about me. I’ll then upload the output you share to nano banana to make the carica,https://www.perplexity.ai/search/create-an-instructions-i-can-s-sk3CxpQMR0uaGFlLRL.qtQ
2026-02-08T18:04:26.391502Z,"qq how old is elon?

be brief, include just the anwwer with no tl;dr or summary sections.",https://www.perplexity.ai/search/qq-how-old-is-elon-be-brief-in-RElQNCkVQdiEiiEEu83yDg
